probe,weight,jew_type,jew_weight,complexity,price
500,9,3,6,3,457314.82
600,9,4,10,3,942479.8
700,7,7,7,3,1103013.35
500,1,6,5,2,265026.25
600,5,8,7,1,616523.85
500,4,1,10,1,156811.7
500,6,2,1,5,359918.74
585,1,5,2,1,73968.65
700,9,1,10,5,1201732.75
585,8,4,2,4,546382.32
600,7,7,4,3,622505.17
585,5,7,6,5,1249710.07
585,3,5,2,1,128497.9
700,4,6,5,2,438930.15
585,10,2,1,3,468381.63
585,6,6,7,2,604577.85
600,7,10,2,5,949119.24
585,5,4,9,4,855254.31
500,7,5,5,4,610628.28
500,8,3,2,4,397211.61
600,9,5,4,2,464109.17
700,1,5,8,4,716545.8
500,8,6,2,4,475679.18
700,5,7,8,4,1463216.7
585,1,10,4,5,944150.75
600,5,7,6,4,976930.22
600,8,2,1,4,514820.05
585,10,4,4,5,981281.71
585,8,7,1,4,564191.72
600,1,5,10,1,442323.91
500,10,3,2,1,220877.81
585,2,8,9,1,763789.93
500,5,6,2,1,158481.4
500,2,6,10,3,979704.58
600,2,5,2,3,174388.1
700,4,2,5,4,438139.87
600,1,9,7,4,1323267.61
500,10,7,7,4,1274451.71
585,2,2,7,5,371865.08
700,10,6,8,2,986889.94
700,4,1,4,2,224974.82
585,9,7,4,3,695667.3
585,5,9,7,1,708852.51
500,8,4,3,4,459787.53
700,2,9,7,1,651363.54
600,3,4,5,4,414351.35
585,5,3,7,4,555497.4
600,6,3,10,4,836150.3
700,5,8,9,2,1170507.79
600,8,10,10,5,4109541.19
700,9,9,2,5,1308749.5
500,6,3,10,3,556773.79
500,1,2,7,3,163827.55
600,10,9,9,1,1139695.36
585,2,4,10,2,464932.8
585,4,9,6,4,1232566.92
585,8,3,1,2,296366.45
500,2,9,8,2,974076.8
500,5,1,5,1,124850.75
585,3,10,3,4,641819.35
700,10,7,5,1,615874.6
700,5,3,4,3,414027.82
500,3,5,10,5,1349082.15
600,8,8,5,3,866975.6
600,2,8,4,5,765166.34
585,9,8,4,3,765032.01
500,10,1,6,3,389051.41
585,9,4,4,3,536430.55
700,8,7,9,2,1145013.1
500,4,2,3,5,292560.78
585,1,6,8,1,402954.96
585,2,2,1,3,106471.1
700,5,6,6,1,433482.8
600,9,4,9,5,1453149.56
585,10,5,3,5,969862.98
500,2,1,4,1,59846.48
600,8,3,1,2,311627.51
600,10,5,7,5,1468224.62
600,5,1,2,5,428093.58
500,9,10,9,2,1554979.51
600,7,7,10,2,1145040.25
500,8,3,4,5,598231.68
500,4,3,2,2,134066.63
500,7,7,3,5,729745.92
700,10,2,10,1,520142.69
500,6,7,10,4,1759104.1
600,9,8,10,1,1097391.36
700,3,1,7,3,267693.33
500,6,6,4,2,328450.92
500,9,1,5,1,204369.0
500,7,9,9,2,1293692.54
500,4,6,6,1,319918.66
500,7,2,10,1,274325.09
585,10,7,2,1,345108.71
600,9,1,1,4,567963.0
585,10,10,5,2,886811.56
500,1,5,9,1,368467.72
600,9,9,7,1,827436.24
600,5,7,8,5,1757600.3
585,4,2,7,2,238631.74
700,3,10,10,1,1329264.52
500,8,3,3,1,193863.15
600,2,6,6,5,847676.32
500,7,5,4,2,314193.38
585,5,10,8,5,2790578.27
585,3,10,5,4,1085461.31
700,10,7,10,1,1067752.87
585,10,7,9,1,842808.63
500,7,2,5,2,239886.46
600,7,4,5,5,859354.6
700,8,7,9,4,1934731.97
700,9,9,1,2,532507.21
500,9,9,2,4,636772.71
585,8,6,6,4,997373.26
600,6,6,5,2,459367.62
585,2,10,9,2,1397495.0
585,3,1,10,2,204760.73
700,6,9,9,4,2388369.71
500,6,5,4,3,374532.34
585,7,3,5,4,570735.26
500,7,7,3,4,562930.02
585,10,3,2,5,832038.26
500,2,10,7,4,1587306.86
700,4,8,9,5,2461511.99
600,4,5,4,5,618305.92
500,4,1,5,4,229453.06
585,7,3,2,5,602395.03
600,5,1,7,1,184175.45
700,6,3,5,5,861055.41
600,5,5,6,3,550298.72
700,9,2,6,4,889733.87
585,10,5,5,1,409464.03
600,2,9,6,3,862071.99
700,8,1,5,5,948428.29
585,10,2,9,2,495737.01
700,9,8,3,1,492820.37
600,6,6,5,3,597345.61
585,6,10,8,2,1306693.44
600,9,5,1,1,279665.06
500,1,4,8,2,301411.09
585,4,8,5,3,666613.76
500,10,8,1,3,420163.96
700,4,9,6,2,789982.95
585,2,1,9,3,200867.29
585,3,3,3,1,118942.54
600,1,9,9,3,1496908.91
700,10,6,10,4,2026192.87
600,5,7,10,1,825562.35
585,7,8,10,4,2265031.1
600,5,6,5,5,926464.89
700,1,7,4,4,460272.4
600,1,2,10,3,277684.36
600,10,2,5,4,720370.57
500,5,2,7,5,497704.06
600,3,2,10,1,221598.87
500,8,1,10,5,663527.55
500,7,10,6,3,1144291.35
600,8,7,10,1,909751.3
700,9,2,5,4,859574.19
600,10,5,5,1,423414.28
600,3,4,6,1,220849.87
700,8,10,9,2,1725347.78
600,6,3,4,3,376506.75
585,5,9,10,5,3295177.41
500,10,5,1,4,487310.42
600,5,2,1,4,328415.98
500,3,3,3,4,211367.82
700,5,1,9,1,257340.32
700,7,1,9,2,432394.01
500,2,4,4,3,196979.91
700,5,5,3,2,343903.9
600,2,2,10,4,422359.02
585,8,4,3,5,762437.69
700,6,9,8,1,939590.15
500,5,6,5,4,619739.86
585,6,7,4,4,728870.3
585,3,10,8,2,1201857.4
700,8,3,8,4,995654.27
500,8,9,4,4,904547.49
500,2,7,5,5,776061.66
585,4,9,9,4,2118417.17
600,10,8,8,2,1127055.98
600,3,1,8,3,234104.08
585,2,2,6,5,325855.96
700,1,2,9,4,334014.13
600,1,2,7,3,178189.09
585,8,5,10,5,1792152.3
700,9,3,1,2,467320.75
500,6,3,9,5,841945.27
500,2,9,1,4,227131.37
700,1,10,3,3,422801.95
585,10,9,5,2,799570.65
700,5,7,9,3,1294813.29
700,4,10,9,2,1527434.38
600,7,6,10,1,738648.24
585,5,9,9,4,2177885.23
585,8,9,8,5,2633884.81
500,9,5,6,5,1027954.53
500,5,10,2,4,511861.11
585,9,7,2,3,536362.55
585,1,3,9,2,267673.71
585,9,8,10,1,1085958.13
500,9,3,1,5,541181.47
600,3,9,5,1,433573.36
585,10,10,7,1,950832.35
700,4,7,9,5,2078006.45
600,6,3,3,4,452008.27
585,4,3,10,2,414327.64
600,4,3,1,4,277850.43
500,3,1,6,4,205467.51
585,10,9,9,4,2470831.54
600,2,2,10,3,323855.24
500,8,9,7,2,949665.32
600,10,7,3,1,401563.15
585,1,9,2,4,308848.73
700,1,8,3,1,187401.76
500,7,2,4,3,289843.35
700,7,5,9,4,1352148.17
585,10,4,7,2,571499.93
700,6,10,9,4,2746148.8
585,4,4,5,4,462906.53
700,9,4,10,1,649165.52
600,3,5,8,5,1061660.43
600,2,2,2,5,206054.82
700,5,2,1,2,261889.74
700,4,7,8,3,1060910.87
500,7,4,1,3,263919.03
600,7,3,7,2,411860.16
500,1,7,2,3,162912.55
700,2,10,9,2,1426568.18
700,4,9,3,5,944548.11
600,1,1,7,3,120975.38
700,4,10,7,2,1087481.63
700,7,10,10,5,4232844.12
600,10,3,2,4,671572.69
585,3,3,1,1,96103.84
700,6,1,5,2,332871.57
600,9,7,4,2,553507.12
700,7,6,5,4,993959.31
585,3,4,2,2,149601.01
500,9,7,7,5,1600222.29
500,2,5,8,3,552860.2
585,1,5,10,2,574085.45
500,5,2,6,4,347237.49
700,9,9,2,5,1308434.5
700,9,5,6,4,1160415.23
500,10,1,7,1,240685.3
600,4,4,2,1,148879.58
585,8,9,3,5,1118495.93
700,4,3,7,2,355207.54
585,3,1,6,4,253017.01
585,7,3,3,5,639788.04
600,9,6,4,1,390093.77
585,1,5,3,4,218281.9
700,6,10,8,5,3064971.09
600,4,3,10,1,324062.98
585,2,10,7,2,957898.26
700,7,4,7,4,965422.18
500,2,10,8,2,1148768.37
600,9,10,4,1,558859.68
700,3,10,8,4,2105564.06
500,5,10,6,1,639122.24
600,6,3,2,3,327316.74
600,2,3,6,5,430176.0
700,4,10,10,5,3905250.51
585,9,3,8,1,389580.3
585,4,6,9,3,948467.47
600,3,9,6,2,701403.98
600,3,3,2,5,310163.16
585,7,9,1,5,718802.18
585,3,4,4,5,447166.16
600,7,6,10,5,2103131.13
700,4,9,4,3,691215.74
600,2,10,8,2,1171470.65
500,1,3,6,3,193107.98
585,6,9,3,4,743703.29
600,8,7,1,2,349642.61
600,7,3,9,3,633308.93
700,8,1,4,4,715296.93
700,5,1,4,4,463114.54
700,5,4,7,4,797784.26
500,10,9,4,2,586984.28
700,5,8,1,5,698370.07
585,8,5,3,4,628956.32
700,4,7,7,1,538401.05
600,8,8,6,3,1014988.63
700,2,7,2,5,437864.33
700,5,4,3,1,246658.23
500,3,10,1,3,228460.26
600,6,3,3,5,588650.86
600,7,5,9,5,1554035.23
700,7,5,1,3,497475.52
700,7,5,2,1,316335.57
700,5,1,7,1,235800.58
500,1,8,4,5,659085.05
600,4,1,4,4,290502.64
500,9,7,8,2,845636.11
700,8,3,1,1,321981.58
700,9,1,3,5,1022364.84
700,1,5,8,5,931142.94
600,4,7,1,3,264880.04
600,10,2,6,3,578007.65
600,9,5,4,2,464379.17
585,6,10,7,2,1098378.31
700,5,6,5,5,1072050.09
500,6,9,9,2,1267202.03
700,2,10,8,3,1556114.23
500,4,9,6,4,1168389.91
700,1,3,7,5,449560.33
500,5,10,2,1,234963.47
700,9,9,8,5,3007027.01
500,9,2,8,5,770359.33
585,7,3,8,1,335571.05
500,5,2,3,4,266922.93
600,8,1,8,1,278548.05
600,6,3,1,1,183053.86
585,8,9,9,3,1811568.55
600,4,10,5,3,889734.42
600,5,8,8,3,1227758.63
600,10,2,3,5,871100.09
585,2,2,3,3,130837.04
500,6,5,5,5,737284.93
600,3,9,8,4,1742784.74
585,8,7,2,5,827844.56
585,5,5,3,5,588219.58
500,4,10,1,1,156648.7
600,8,6,1,3,438990.98
500,7,10,6,5,1931606.0
600,9,10,6,3,1341169.87
700,6,1,2,1,240099.96
700,8,7,6,3,1031849.04
700,1,2,1,1,48472.57
600,5,7,4,1,313834.03
600,7,4,1,3,366863.77
700,3,7,1,3,268585.33
500,2,4,5,1,144724.44
600,1,9,9,2,1152960.16
600,6,8,4,2,495764.46
585,9,8,1,5,839862.77
600,8,4,4,1,302777.66
585,2,8,2,4,324928.64
500,9,9,7,5,2142587.09
585,5,2,10,3,455303.55
600,3,4,7,2,333550.24
585,6,2,1,2,221637.82
585,4,2,9,5,631487.99
500,3,4,2,3,157331.93
500,8,3,6,5,715180.5
600,7,8,9,4,1990422.16
585,2,7,4,5,642457.98
700,9,2,2,1,360977.91
600,5,7,9,5,2041108.44
585,5,5,10,4,1202438.43
600,3,1,7,5,364573.89
700,7,2,1,3,468110.43
500,8,6,5,3,576450.11
585,10,5,10,1,682280.51
585,6,9,5,1,509787.16
700,8,1,7,5,997647.83
585,1,6,4,5,462754.38
500,7,8,10,1,981450.68
500,5,5,7,2,429938.2
585,2,2,9,1,169219.24
585,8,7,2,4,637265.35
600,7,2,4,1,232617.53
600,4,6,7,3,705612.36
585,8,6,4,2,454054.0
600,8,9,7,3,1350209.0
600,5,10,2,4,607088.09
600,5,1,6,5,500365.89
585,1,10,4,3,559186.62
500,9,2,3,5,570013.93
600,1,7,5,4,573683.74
700,4,9,1,2,283479.21
700,10,4,6,2,673365.9
500,1,3,10,2,300546.09
600,8,8,8,1,811584.92
500,4,3,1,1,93161.2
700,10,8,4,3,1005168.47
500,5,6,3,1,193833.38
500,6,3,2,3,239445.53
600,1,7,2,3,176943.09
700,10,4,2,2,542753.98
600,10,7,7,5,1901644.46
585,8,2,5,1,261736.03
585,7,7,10,4,1911438.17
585,5,4,5,2,309144.92
500,8,8,1,5,597809.68
600,5,10,10,2,1761626.81
500,5,7,8,3,968041.52
600,9,9,5,4,1320109.12
500,2,5,5,4,396776.48
585,10,3,4,4,704057.65
500,1,8,8,5,1730042.54
500,10,10,6,4,1615439.83
600,10,3,9,5,1310760.92
700,9,3,4,2,518301.8
585,9,9,2,2,461569.0
700,9,5,7,1,577733.53
585,5,3,8,4,617279.87
500,5,10,6,3,1078761.64
585,2,7,5,4,629397.51
585,1,5,2,1,74820.65
500,9,6,3,2,352290.01
500,4,6,1,3,190172.28
585,1,10,4,4,726600.5
600,7,10,9,4,2674947.5
700,5,2,3,4,474414.45
500,4,6,3,3,291861.05
585,3,4,3,4,292888.23
700,5,9,3,1,370530.31
585,4,10,6,2,841733.64
500,2,8,7,4,1128879.5
700,6,2,7,5,874584.14
585,2,8,2,2,192572.51
585,9,5,3,3,530035.22
600,6,7,9,5,2121894.01
500,8,4,4,4,511386.34
600,2,4,4,5,379458.04
700,6,9,2,2,446622.49
700,3,5,5,1,257077.01
585,2,9,1,3,199595.29
600,9,2,9,4,806495.87
500,9,2,8,2,352756.01
585,10,9,1,4,728990.86
585,8,2,10,1,350458.92
585,9,1,9,5,870240.34
700,8,4,8,2,673309.39
700,10,3,9,5,1600049.33
600,2,8,6,3,729392.3
600,8,9,8,2,1215267.95
700,8,6,10,5,2415294.82
585,1,9,5,1,376566.03
700,10,4,4,5,1311604.95
700,9,2,3,1,370508.4
600,8,1,3,3,403624.97
600,5,8,6,4,1133513.85
700,7,10,8,4,2442475.92
500,9,5,3,1,248789.02
700,6,9,2,2,446925.49
700,7,1,2,2,360542.94
500,4,6,1,4,247426.07
600,7,7,10,3,1487693.02
585,3,5,5,3,374141.8
600,5,3,8,5,820322.74
585,9,5,6,3,718864.62
585,10,4,1,3,486087.71
700,4,5,8,2,574358.01
585,9,5,10,2,850361.55
585,6,6,1,2,253447.05
700,8,2,8,3,677528.87
500,5,2,1,1,107058.05
600,8,6,9,4,1490705.52
585,4,3,6,4,442803.76
700,8,4,4,1,383863.07
600,10,5,6,5,1328427.7
600,5,5,7,5,1066525.81
500,7,5,1,4,358830.74
700,5,9,6,1,646809.34
500,2,5,3,1,113702.85
500,3,9,6,1,514140.89
585,4,1,9,3,291128.92
600,6,10,7,4,1871371.88
585,10,2,2,4,622452.54
600,3,3,7,3,345667.35
600,6,8,1,4,487899.18
700,9,1,4,5,1038894.81
700,9,2,5,2,508999.34
700,5,9,10,2,1576898.98
700,9,6,10,5,2524968.03
700,7,9,1,1,332933.47
500,2,7,5,3,461129.7
600,3,10,5,4,1094794.2
600,2,10,4,2,470333.06
700,4,6,10,4,1523304.09
585,6,10,4,2,605594.85
585,4,7,6,2,535855.82
585,1,4,4,1,105265.08
585,1,6,4,5,462871.38
585,5,6,1,4,369377.13
700,7,6,4,5,1150952.72
700,9,1,9,1,410677.62
700,8,9,4,2,731943.04
600,10,9,2,4,868829.22
600,3,3,5,4,345091.9
585,4,3,9,2,370800.75
600,4,8,1,3,280452.97
585,10,10,6,3,1364449.03
585,8,1,6,4,546180.32
600,7,4,4,3,461659.42
585,4,10,5,5,1486750.99
600,1,1,1,3,58324.28
500,3,8,3,1,207811.61
700,8,6,4,5,1261542.93
585,6,1,8,2,279546.47
600,4,1,8,1,167537.45
585,2,5,8,3,576465.12
700,6,5,9,1,578107.87
585,3,2,9,4,426539.85
700,8,2,2,3,544863.18
585,2,10,3,5,755497.38
600,3,8,7,2,728736.01
500,8,8,10,3,1689599.5
600,5,5,4,4,536452.06
700,9,9,8,4,2313991.85
585,3,7,9,5,1868843.87
500,3,4,8,3,457631.73
700,1,8,10,1,882143.59
600,5,4,4,4,476350.64
500,7,7,3,5,729902.92
500,2,3,1,4,116046.13
585,1,10,10,3,2099046.02
700,7,9,6,2,939224.75
585,5,3,3,5,486891.88
600,2,8,3,5,580767.05
600,3,9,7,5,1881549.32
700,6,7,8,5,2011029.71
500,8,1,5,2,237616.99
700,4,1,2,2,211150.14
600,8,6,9,1,680432.16
585,8,7,1,2,334367.55
600,3,5,7,2,413423.12
700,4,2,3,3,300546.53
600,6,9,9,4,2254841.06
585,10,1,2,1,276679.75
585,10,1,7,1,311272.44
600,2,10,9,5,3075026.14
700,4,9,3,4,727189.78
700,3,3,1,2,168135.15
500,6,7,10,2,1041544.25
700,5,8,1,4,538681.36
500,1,4,10,2,422308.27
700,3,3,3,2,198739.77
700,4,9,1,4,478144.11
700,2,10,1,1,154259.61
585,8,1,3,4,500529.5
585,6,2,10,1,296443.67
500,10,10,6,5,2100600.48
600,9,5,5,4,866066.56
585,7,1,2,2,256795.83
500,3,8,1,5,319064.54
585,6,7,2,2,308677.77
700,10,10,7,3,1801817.6
585,6,5,8,3,757615.39
585,7,5,4,1,292001.19
600,10,9,9,4,2501739.48
585,3,5,3,2,199096.94
700,6,3,10,2,573845.19
585,1,1,9,2,119364.82
585,8,7,2,5,829654.56
700,2,2,10,3,359680.03
700,10,10,2,3,876022.27
700,4,9,8,5,2461315.99
500,9,3,4,5,652934.51
700,7,8,7,4,1631673.63
600,5,9,5,5,1393864.11
600,1,3,9,1,206265.57
700,10,1,7,3,719637.29
700,2,5,3,3,252827.43
585,9,4,2,4,604138.38
600,10,10,7,2,1255203.69
500,3,6,1,3,158398.93
600,7,6,7,3,847436.02
500,3,1,8,2,147281.91
600,6,7,2,4,538630.99
585,10,3,8,1,415132.93
600,10,9,4,3,907333.51
585,10,8,3,1,415262.93
700,3,5,1,3,238814.39
585,7,3,9,2,475254.79
600,6,3,4,5,633575.43
585,4,4,4,4,403150.11
600,3,8,2,5,509344.56
500,8,2,4,2,249336.0
585,3,6,9,4,1174655.85
585,10,9,2,1,382564.24
585,10,2,8,5,1031246.67
600,8,9,10,1,1246678.11
600,1,9,6,5,1377091.24
500,3,7,3,5,508317.61
585,10,2,1,5,787849.56
600,7,6,6,3,738549.28
600,8,10,3,4,959084.01
500,5,8,3,2,319730.4
500,6,1,5,5,410943.64
700,10,5,10,4,1748733.77
600,7,8,1,5,713239.99
500,1,1,1,1,25466.78
700,5,4,2,4,496091.15
700,10,9,3,5,1600523.33
700,10,8,8,2,1259923.53
500,3,7,6,3,614008.86
600,4,1,4,5,377927.23
500,5,3,2,1,123091.26
585,1,6,7,1,331848.45
500,8,8,3,3,512392.88
500,2,3,9,5,618632.95
600,8,8,2,3,540307.74
585,8,10,5,5,1791762.3
600,8,5,7,4,1006729.23
585,7,4,1,2,269001.51
700,8,1,5,4,730245.53
585,6,3,5,4,511799.2
500,4,10,3,5,826075.53
585,2,3,5,4,277552.96
500,2,7,10,2,940100.24
700,7,7,4,3,743013.91
600,4,2,8,3,349945.19
500,5,3,5,4,373316.64
500,10,8,10,3,1756588.21
700,3,3,1,2,168427.15
700,4,3,7,2,353982.54
585,7,8,7,4,1453403.81
700,4,2,2,4,371258.78
600,8,8,1,5,793357.55
585,2,9,1,1,118703.18
500,3,5,6,4,534721.74
500,1,10,8,2,1122256.86
600,9,9,9,1,1111785.71
700,7,6,9,3,1220156.17
585,10,8,10,5,3172066.67
600,10,4,4,1,358249.96
585,4,9,7,2,887469.35
700,8,2,3,2,429838.42
700,4,2,5,2,260450.34
500,9,5,4,3,473063.4
585,5,6,6,2,488198.1
600,3,7,1,3,216935.15
700,10,10,3,3,1004513.47
585,7,2,9,4,661214.1
600,3,3,2,2,141912.06
500,3,2,3,3,139532.47
585,2,9,10,5,3067919.17
585,2,1,6,4,193479.95
700,7,8,9,4,2146120.92
500,3,2,1,1,69426.43
500,5,6,1,1,133489.53
700,2,3,8,2,291555.08
600,7,5,4,2,391307.88
700,6,1,5,2,333360.57
700,8,7,6,5,1742094.3
585,5,4,7,3,515185.03
585,7,3,4,5,685532.61
500,6,1,3,1,131563.82
700,7,2,6,2,428042.71
700,6,9,10,1,1251823.37
585,7,9,7,3,1286839.6
500,8,9,6,3,1031229.04
585,5,1,5,3,271308.64
500,9,1,7,4,481867.28
500,8,4,6,4,640991.79
585,10,8,8,5,2436545.51
500,2,5,8,5,932156.4
600,9,2,1,2,340853.05
600,5,3,5,5,607738.0
500,7,4,7,5,879657.62
600,2,6,5,3,407060.05
585,6,1,2,3,286614.36
585,1,8,2,1,121465.46
500,9,5,4,5,798479.12
500,8,5,7,3,658791.82
500,1,5,3,5,262153.01
585,3,5,7,1,315304.71
600,3,8,3,2,300775.32
700,8,5,2,1,354220.64
585,6,1,3,2,227916.42
500,9,1,7,2,284719.98
600,6,3,3,4,452143.27
500,10,5,3,1,268005.33
700,10,4,5,4,1068698.92
600,5,7,3,2,337751.87
500,5,8,10,1,942611.06
700,9,4,9,3,1015256.14
585,10,6,9,2,937773.67
585,9,7,9,5,2327380.35
700,3,1,1,3,203577.23
700,2,4,10,3,643921.36
600,3,8,8,1,671532.66
500,2,6,10,4,1272515.35
600,9,3,6,2,452563.79
700,8,9,3,1,484456.54
600,1,7,1,1,73220.84
600,2,3,2,5,229629.59
500,7,8,1,2,247261.92
600,9,10,6,5,2265304.26
600,7,3,2,4,486283.62
585,2,10,9,1,1074827.16
585,2,10,3,5,755435.38
700,1,10,5,3,765295.15
585,10,2,1,4,606572.82
585,3,5,8,4,807635.52
500,1,4,9,4,604467.56
500,5,6,3,5,547615.02
500,2,10,4,2,446488.78
500,6,10,9,1,1139217.77
585,1,8,1,1,82006.47
700,4,4,9,3,690960.74
585,1,5,1,1,55507.83
700,7,6,10,2,1051280.79
500,1,5,10,3,733414.22
500,3,5,9,2,528830.04
500,7,5,4,3,407960.7
700,6,6,8,2,786797.54
500,10,4,7,3,620757.49
500,7,3,5,5,597068.98
600,7,2,5,1,244400.58
700,2,5,7,3,523772.55
500,6,9,4,4,818858.36
700,8,5,5,3,755735.59
700,3,4,9,2,483237.04
700,1,6,6,4,613029.23
585,2,2,5,4,219215.14
500,6,2,7,5,552231.89
500,4,3,6,1,172983.07
600,8,10,5,3,1080059.98
500,7,6,1,2,224210.5
500,3,6,4,3,329554.53
585,7,4,5,2,379037.95
600,7,2,6,3,434875.99
585,1,1,8,4,176243.1
700,4,3,2,4,388884.99
585,1,9,3,3,346658.52
585,1,7,3,3,246613.5
600,4,7,6,5,1190195.92
600,7,2,1,1,206337.05
600,9,10,2,1,390252.77
700,4,7,3,1,273171.96
700,4,4,9,3,691824.74
600,8,2,1,5,668396.27
700,4,4,6,2,375949.3
600,2,3,3,1,95398.97
585,6,1,6,2,254944.05
500,6,5,10,2,691908.46
585,1,3,3,1,64296.29
585,4,10,6,1,648307.19
585,1,6,2,2,115094.52
700,7,8,6,5,1835241.92
600,2,5,2,1,104560.33
600,9,10,9,1,1274327.76
500,10,5,1,3,375468.1
600,5,9,1,2,267958.54
585,2,10,1,5,371366.08
600,7,9,9,1,1056043.41
600,1,3,3,3,111651.15
585,1,6,2,1,88289.48
585,1,5,6,5,602824.15
700,1,9,2,2,198372.49
500,6,9,10,5,3249686.98
600,3,10,9,5,3155623.7
600,7,4,2,5,659297.01
585,6,10,1,1,237646.21
600,6,4,1,5,537388.35
600,10,10,4,1,587225.33
600,5,10,9,5,3314743.83
700,3,4,7,3,484308.79
585,3,5,8,3,621305.94
500,4,5,9,5,1215175.61
600,2,1,7,2,130854.74
585,10,5,7,2,652014.81
600,10,2,9,1,395665.49
700,3,1,1,4,264419.2
585,7,7,6,4,1079363.87
700,7,9,4,5,1494860.93
500,10,5,10,5,1739097.95
600,5,10,8,3,1664029.11
500,9,4,1,5,556959.44
600,9,10,6,3,1340316.87
700,9,10,4,1,649470.52
585,2,2,7,4,285562.98
700,4,5,4,5,733363.48
500,4,9,10,4,2413953.25
585,10,4,7,4,964253.55
600,9,10,4,2,725012.08
700,2,8,2,5,488564.28
700,5,7,5,1,425612.22
500,8,7,10,1,840469.58
585,4,8,7,3,983589.02
500,7,8,8,4,1587777.17
585,2,8,2,5,421101.03
585,4,1,5,2,174986.02
500,6,3,10,1,329026.24
700,2,4,8,4,633870.1
500,2,6,4,4,384199.43
500,8,4,8,5,1048868.85
700,10,2,7,2,597370.69
600,8,4,5,2,427930.02
700,10,7,8,4,1882778.02
700,5,6,8,4,1245188.4
600,2,2,7,4,291569.57
600,8,9,8,4,2050955.52
500,5,9,8,4,1772360.48
600,4,10,1,3,319860.76
585,8,1,2,2,290246.84
500,6,4,7,1,289582.64
600,2,1,7,5,283614.33
600,8,7,6,2,689546.93
600,10,7,4,3,764988.84
600,4,6,2,5,493935.05
500,10,3,3,1,233596.77
500,7,3,9,4,690467.84
600,8,1,8,4,611346.89
700,6,10,1,2,399463.29
600,9,5,4,4,783822.48
700,3,5,2,4,355802.41
700,8,7,2,5,1091448.55
500,5,3,2,4,268137.93
700,3,9,6,2,741236.35
585,2,6,5,4,523011.18
600,4,1,1,4,258960.23
700,7,6,3,3,612840.59
585,8,6,3,4,676219.01
500,7,3,2,3,272240.89
585,1,8,1,2,104930.41
500,9,7,9,1,750896.18
700,4,6,10,2,901104.99
585,7,6,3,4,618847.95
585,4,1,9,1,172634.43
585,7,5,5,3,554437.07
700,6,8,4,4,969395.95
500,7,6,6,4,827870.69
585,2,5,3,4,276228.96
585,8,8,3,4,792879.05
585,9,3,10,1,452246.0
500,3,3,1,4,160442.69
600,3,6,10,4,1371703.3
585,7,7,7,3,967214.1
600,3,2,5,5,374447.21
700,6,6,10,1,770817.15
600,8,6,5,2,533184.91
585,10,10,6,2,1049417.72
700,9,2,10,1,480889.61
585,1,1,2,4,79123.27
585,7,6,7,3,831547.52
700,2,7,5,4,681173.31
600,8,6,10,1,765794.89
585,5,7,8,3,1028625.83
500,2,6,2,2,131479.52
600,6,5,10,2,758142.31
500,2,7,4,4,463007.06
600,8,8,4,2,568555.75
700,4,2,6,3,360825.88
700,6,5,3,4,663650.62
585,10,4,2,5,861829.87
600,3,4,8,5,844503.9
585,7,7,5,2,547101.77
585,2,7,1,5,277189.36
600,4,5,4,5,618583.92
500,3,6,8,5,1239439.98
600,4,2,10,5,708948.55
500,4,5,5,3,371512.77
500,2,1,4,4,129518.34
500,1,8,7,1,495820.91
500,1,8,2,2,148475.99
500,7,3,8,2,369273.4
500,6,10,10,2,1731290.1
700,4,1,7,2,255962.85
500,7,3,4,4,417189.96
600,7,4,3,2,326579.42
585,5,10,6,3,1139999.95
585,3,10,3,5,832951.46
500,5,3,9,5,785252.44
700,9,9,1,4,897070.43
600,1,10,6,4,1248780.58
600,9,7,4,3,717427.95
500,9,3,4,4,503890.09
600,5,5,4,3,413384.66
585,8,9,4,5,1340041.14
600,8,8,7,1,701001.8
500,3,3,10,4,593282.85
500,2,1,5,5,187865.32
600,4,4,4,5,540294.17
700,6,7,5,3,782141.67
700,3,10,7,1,798804.33
700,1,3,5,4,244423.3
500,3,7,7,3,750604.45
585,8,4,5,2,413404.96
585,2,10,5,2,607768.46
600,3,5,6,5,766485.76
585,8,3,10,3,719157.2
600,9,6,8,4,1380956.28
600,4,10,6,5,1863361.45
600,2,9,10,2,1400551.27
500,5,7,8,3,967226.52
585,2,4,3,1,107971.09
500,10,3,7,2,409099.18
500,5,4,5,1,202703.37
585,3,1,8,2,175438.44
700,2,9,5,1,425553.56
500,5,4,1,3,199316.32
585,1,6,5,3,357775.09
500,7,2,1,4,320307.13
600,2,2,8,5,429296.0
600,4,1,4,3,223828.11
600,9,6,1,5,820464.14
585,7,2,6,1,249544.23
700,1,3,6,4,291820.98
600,10,9,7,5,2442788.26
600,6,2,3,3,326807.74
700,3,5,8,2,524136.41
700,10,3,8,4,1162626.2
500,1,10,9,3,1758310.82
700,8,8,4,5,1476423.84
585,7,7,7,2,744554.16
700,10,10,8,5,3501998.9
600,2,10,6,2,775740.88
500,4,1,3,2,121517.36
585,6,7,7,1,546409.49
500,3,4,3,4,247036.72
500,7,8,8,1,724125.89
500,9,3,8,2,420574.41
700,2,8,8,4,1456259.17
700,1,5,2,5,241330.72
500,9,5,4,3,473657.4
585,9,10,9,5,3600954.73
500,2,8,9,5,2135807.83
500,8,6,4,5,833009.93
585,8,3,4,4,586535.53
